Country,Year,Total_Death,Stroke_Deaths_Rate (per 100000),Hypertension_Prevalence,Population,Code,"Number of daily male smokers (IHME, GHDx (2012))","Number of daily female smokers (IHME, GHDx (2012))"
Russia,2001,2291683.0,273.43,50.5,146235520.0,RUS,27136225,8705722
Russia,2002,2363373.0,275.5,50.4,145590140.0,RUS,26704372,8814702
Russia,2003,2378150.0,272.56,50.2,144946720.0,RUS,26593343,9003694
Russia,2004,2306801.0,255.66,50.1,144353650.0,RUS,26674740,9178964
Russia,2005,2321138.0,253.55,49.9,143800050.0,RUS,26856917,9344996
Russia,2006,2181617.0,229.03,49.7,143338670.0,RUS,27109379,9477480
Russia,2007,2093325.0,212.85,49.5,143117680.0,RUS,27434080,9588800
Russia,2008,2089676.0,206.44,49.2,143086540.0,RUS,27773960,9680296
Russia,2009,2028377.0,191.87,48.9,143163650.0,RUS,28084732,9757651
Russia,2010,2049572.0,187.1,48.6,143242600.0,RUS,28183815,9719097
Russia,2011,1939563.0,170.47,48.2,143364540.0,RUS,28458726,9784122
Russia,2012,1925504.0,162.2,47.7,143629360.0,RUS,28698263,9860813
Rwanda,1990,112984.0,203.53,31.7,7319970.0,RWA,369006,142929
Rwanda,1991,123550.0,206.49,31.7,7485683.0,RWA,360595,141857
Rwanda,1992,136865.0,207.9,31.7,7657202.0,RWA,345017,138152
Rwanda,1993,152417.0,207.76,31.7,7904741.0,RWA,327179,133683
Rwanda,1994,808523.0,209.86,31.7,6732668.0,RWA,314490,131378
Rwanda,1995,111332.0,211.51,31.8,5686897.0,RWA,314024,133878
Rwanda,1996,118678.0,208.52,31.8,6715510.0,RWA,327184,141905
Rwanda,1997,148219.0,203.42,31.9,7666742.0,RWA,343935,147972
Rwanda,1998,149453.0,196.97,32.0,7914653.0,RWA,365941,154991
Rwanda,1999,137969.0,186.48,32.1,8009586.0,RWA,387957,160425
Rwanda,2000,128721.0,175.35,32.2,8109994.0,RWA,405807,162652
Rwanda,2001,122682.0,164.56,32.3,8223950.0,RWA,418447,153086
Rwanda,2002,116920.0,158.4,32.5,8372310.0,RWA,427328,141458
Rwanda,2003,109685.0,151.33,32.6,8567993.0,RWA,433020,129488
Rwanda,2004,101635.0,144.7,32.8,8791855.0,RWA,437461,118319
Rwanda,2005,95326.0,137.65,32.9,9026297.0,RWA,441578,108786
Rwanda,2006,90993.0,132.1,32.9,9270073.0,RWA,435111,98175
Rwanda,2007,87583.0,128.3,33.0,9523177.0,RWA,428301,88128
Rwanda,2008,84599.0,125.49,32.9,9781999.0,RWA,422196,79301
Rwanda,2009,83284.0,122.06,32.8,10043736.0,RWA,417259,71946
Rwanda,2010,83217.0,120.3,32.6,10309032.0,RWA,413929,66266
Rwanda,2011,82677.0,118.83,32.4,10576932.0,RWA,413476,62331
Rwanda,2012,82496.0,118.19,32.1,10840331.0,RWA,425176,64104
Saint Lucia,1990,866.0,162.72,35.2,142315.0,LCA,6296,2135
Saint Lucia,1991,869.0,162.24,35.4,144287.0,LCA,6534,2219
Saint Lucia,1992,876.0,160.67,35.5,146433.0,LCA,6753,2305
Saint Lucia,1993,886.0,156.09,35.6,148610.0,LCA,6948,2393
Saint Lucia,1994,921.0,150.7,35.7,150574.0,LCA,7135,2485
Saint Lucia,1995,949.0,143.88,35.9,152368.0,LCA,7322,2584
Saint Lucia,1996,985.0,137.04,36.0,153982.0,LCA,7512,2690
Saint Lucia,1997,1023.0,130.87,36.2,155472.0,LCA,7546,2655
Saint Lucia,1998,1058.0,123.15,36.4,156872.0,LCA,7621,2634
Saint Lucia,1999,1088.0,117.93,36.5,158272.0,LCA,7728,2629
Saint Lucia,2000,1115.0,111.25,36.8,159513.0,LCA,7861,2637
Saint Lucia,2001,1119.0,109.52,37.0,160611.0,LCA,7999,2648
Saint Lucia,2002,1122.0,106.41,37.2,161814.0,LCA,8151,2670
Saint Lucia,2003,1125.0,103.91,37.5,163060.0,LCA,8322,2705
Saint Lucia,2004,1133.0,99.5,37.8,164252.0,LCA,8530,2755
Saint Lucia,2005,1145.0,94.61,38.0,165394.0,LCA,8773,2817
Saint Lucia,2006,1157.0,91.79,38.3,166476.0,LCA,9070,2888
Saint Lucia,2007,1175.0,85.51,38.6,167524.0,LCA,9405,2966
Saint Lucia,2008,1199.0,82.18,38.8,168584.0,LCA,9757,3048
Saint Lucia,2009,1226.0,79.9,39.0,169694.0,LCA,10092,3123
Saint Lucia,2010,1249.0,75.42,39.2,170950.0,LCA,10389,3188
Saint Lucia,2011,1263.0,73.51,39.3,172157.0,LCA,10642,3242
Saint Lucia,2012,1295.0,73.83,39.4,173139.0,LCA,10844,3286
Saint Vincent and the Grenadines,1990,670.0,119.55,35.3,112507.0,VCT,5426,783
Saint Vincent and the Grenadines,1991,646.0,119.36,35.4,112802.0,VCT,5490,788
Saint Vincent and the Grenadines,1992,671.0,119.2,35.6,113235.0,VCT,5549,796
Saint Vincent and the Grenadines,1993,694.0,118.24,35.7,113639.0,VCT,5610,805
Saint Vincent and the Grenadines,1994,733.0,116.26,35.8,113965.0,VCT,5682,814
Saint Vincent and the Grenadines,1995,734.0,108.92,36.0,114187.0,VCT,5748,821
Saint Vincent and the Grenadines,1996,789.0,106.66,36.1,114301.0,VCT,5816,827
Saint Vincent and the Grenadines,1997,817.0,103.98,36.3,114290.0,VCT,5861,828
Saint Vincent and the Grenadines,1998,812.0,103.0,36.4,114177.0,VCT,5904,829
Saint Vincent and the Grenadines,1999,805.0,100.14,36.6,114009.0,VCT,5948,831
Saint Vincent and the Grenadines,2000,809.0,97.51,36.8,113832.0,VCT,6003,834
Saint Vincent and the Grenadines,2001,783.0,93.03,37.1,113653.0,VCT,6062,846
Saint Vincent and the Grenadines,2002,777.0,91.1,37.3,113466.0,VCT,6122,851
Saint Vincent and the Grenadines,2003,781.0,88.08,37.6,113119.0,VCT,6177,856
Saint Vincent and the Grenadines,2004,754.0,87.47,37.8,112621.0,VCT,6219,862
Saint Vincent and the Grenadines,2005,740.0,86.7,38.1,112056.0,VCT,6252,866
Saint Vincent and the Grenadines,2006,727.0,83.91,38.3,111443.0,VCT,6265,870
Saint Vincent and the Grenadines,2007,706.0,83.93,38.5,110836.0,VCT,6275,872
Saint Vincent and the Grenadines,2008,704.0,86.95,38.7,110333.0,VCT,6300,874
Saint Vincent and the Grenadines,2009,722.0,88.47,38.9,109852.0,VCT,6334,875
Saint Vincent and the Grenadines,2010,762.0,89.71,39.0,109324.0,VCT,6377,877
Saint Vincent and the Grenadines,2011,787.0,91.91,39.1,108722.0,VCT,6426,880
Saint Vincent and the Grenadines,2012,833.0,92.31,39.2,108105.0,VCT,6464,884
Samoa,1990,1014.0,171.81,31.3,168202.0,WSM,19684,7066
Samoa,1991,1007.0,170.54,31.2,168713.0,WSM,19940,7157
Samoa,1992,984.0,169.65,31.0,169817.0,WSM,20176,7253
Samoa,1993,979.0,168.57,30.9,171375.0,WSM,20389,7343
Samoa,1994,977.0,167.37,30.8,173120.0,WSM,20644,7433
Samoa,1995,971.0,166.24,30.7,174917.0,WSM,20858,7496
Samoa,1996,968.0,164.45,30.7,176732.0,WSM,21031,7529
Samoa,1997,964.0,161.79,30.7,178555.0,WSM,20913,7513
Samoa,1998,960.0,158.5,30.8,180392.0,WSM,20858,7487
Samoa,1999,956.0,156.38,30.9,182224.0,WSM,20848,7481
Samoa,2000,953.0,153.86,31.1,184022.0,WSM,20823,7474
Samoa,2001,951.0,151.3,31.3,185542.0,WSM,20758,7467
Samoa,2002,949.0,148.9,31.5,186645.0,WSM,20674,7474
Samoa,2003,958.0,147.66,31.8,187455.0,WSM,20322,7437
Samoa,2004,967.0,146.22,32.2,188083.0,WSM,19936,7390
Samoa,2005,986.0,145.01,32.6,188634.0,WSM,19518,7314
Samoa,2006,988.0,144.51,33.0,189384.0,WSM,19140,7238
Samoa,2007,1003.0,143.71,33.5,190490.0,WSM,18796,7147
Samoa,2008,1013.0,142.93,34.0,191791.0,WSM,18546,7075
Samoa,2009,1182.0,142.56,34.5,193189.0,WSM,18434,7046
Samoa,2010,1036.0,142.3,35.0,194686.0,WSM,18591,7097
Samoa,2011,1051.0,141.99,35.4,196364.0,WSM,18799,7166
Samoa,2012,1073.0,141.43,35.8,198131.0,WSM,19056,7260
Sao Tome and Principe,1990,1220.0,117.53,42.4,120355.0,STP,1711,343
Sao Tome and Principe,1991,1245.0,118.16,42.6,123101.0,STP,1743,349
Sao Tome and Principe,1992,1274.0,119.06,42.8,125663.0,STP,1780,356
Sao Tome and Principe,1993,1300.0,118.06,43.1,128195.0,STP,1817,362
Sao Tome and Principe,1994,1321.0,118.62,43.3,130679.0,STP,1851,369
Sao Tome and Principe,1995,1336.0,120.22,43.5,133094.0,STP,1878,374
Sao Tome and Principe,1996,1347.0,123.01,43.8,135423.0,STP,1898,379
Sao Tome and Principe,1997,1354.0,125.22,44.0,137672.0,STP,1912,383
Sao Tome and Principe,1998,1365.0,127.1,44.3,139801.0,STP,1926,387
Sao Tome and Principe,1999,1362.0,127.16,44.6,141823.0,STP,1946,394
Sao Tome and Principe,2000,1355.0,126.63,44.9,143729.0,STP,1979,401
Sao Tome and Principe,2001,1339.0,126.46,45.2,146271.0,STP,2025,411
Sao Tome and Principe,2002,1325.0,126.8,45.5,149852.0,STP,2084,422
Sao Tome and Principe,2003,1309.0,125.34,45.8,153774.0,STP,2154,435
Sao Tome and Principe,2004,1290.0,126.4,46.2,157714.0,STP,2231,449
Sao Tome and Principe,2005,1312.0,122.66,46.5,161697.0,STP,2314,463
Sao Tome and Principe,2006,1281.0,123.95,46.7,165739.0,STP,2406,478
Sao Tome and Principe,2007,1275.0,123.6,46.9,169859.0,STP,2505,493
Sao Tome and Principe,2008,1268.0,121.84,47.0,174019.0,STP,2612,508
Sao Tome and Principe,2009,1283.0,122.36,47.0,178145.0,STP,2724,525
Sao Tome and Principe,2010,1292.0,122.8,46.9,182154.0,STP,2837,542
Sao Tome and Principe,2011,1337.0,121.19,46.8,186058.0,STP,2953,560
Sao Tome and Principe,2012,1294.0,120.61,46.6,189936.0,STP,3070,579
Saudi Arabia,1990,77143.0,152.21,34.4,16004768.0,SAU,837353,27500
Saudi Arabia,1991,77046.0,152.69,34.5,16654283.0,SAU,941573,29404
Saudi Arabia,1992,76112.0,153.16,34.6,17281352.0,SAU,1045189,31400
Saudi Arabia,1993,76056.0,153.63,34.7,17846472.0,SAU,1142053,33548
Saudi Arabia,1994,75388.0,153.58,34.8,18367526.0,SAU,1227542,35825
Saudi Arabia,1995,75148.0,152.75,34.8,18888862.0,SAU,1302329,38450
Saudi Arabia,1996,75274.0,151.4,34.9,19410278.0,SAU,1367899,41785
Saudi Arabia,1997,75770.0,150.07,35.0,19938380.0,SAU,1401992,45529
Saudi Arabia,1998,75162.0,148.97,35.0,20472576.0,SAU,1435079,50078
Saudi Arabia,1999,75284.0,147.76,35.1,21009664.0,SAU,1483164,55137
Saudi Arabia,2000,75009.0,145.67,35.1,21547398.0,SAU,1554552,60501
Saudi Arabia,2001,73366.0,143.36,35.2,22085932.0,SAU,1652445,66077
Saudi Arabia,2002,72524.0,141.26,35.2,22623412.0,SAU,1772406,71648
Saudi Arabia,2003,72036.0,138.6,35.2,23150850.0,SAU,1905376,77328
Saudi Arabia,2004,70160.0,134.61,35.2,23661804.0,SAU,2037941,83279
Saudi Arabia,2005,69551.0,131.1,35.1,24397652.0,SAU,2152613,90883
Saudi Arabia,2006,70330.0,130.15,35.0,25382870.0,SAU,2256817,99369
Saudi Arabia,2007,71134.0,130.68,35.0,26400066.0,SAU,2354110,108574
Saudi Arabia,2008,71876.0,130.78,34.9,27437352.0,SAU,2444956,118383
Saudi Arabia,2009,73152.0,129.52,34.8,28483800.0,SAU,2534499,128449
Saudi Arabia,2010,73175.0,128.05,34.7,29411930.0,SAU,2627697,138661
Saudi Arabia,2011,72640.0,125.92,34.7,30150952.0,SAU,2725479,145349
Saudi Arabia,2012,74331.0,122.8,34.6,30821554.0,SAU,2826107,151983
Senegal,1990,86250.0,109.76,38.4,7536003.0,SEN,386729,29858
Senegal,1991,87599.0,109.09,38.4,7754296.0,SEN,399263,30849
Senegal,1992,89871.0,108.24,38.5,7974512.0,SEN,412884,31880
Senegal,1993,92654.0,107.7,38.7,8196551.0,SEN,427377,32941
Senegal,1994,95143.0,107.68,38.8,8417001.0,SEN,442147,34002
Senegal,1995,97963.0,105.41,38.9,8632684.0,SEN,455312,34984
Senegal,1996,101013.0,103.62,39.0,8843426.0,SEN,467170,35933
Senegal,1997,103620.0,102.42,39.2,9051545.0,SEN,472573,35772
Senegal,1998,106679.0,101.96,39.3,9261531.0,SEN,475275,35568
Senegal,1999,108241.0,101.44,39.5,9478565.0,SEN,477017,35399
Senegal,2000,108766.0,100.03,39.8,9704291.0,SEN,479830,35310
Senegal,2001,107728.0,108.84,40.0,9938028.0,SEN,483472,35261
Senegal,2002,106349.0,108.59,40.3,10180944.0,SEN,488424,35233
Senegal,2003,103869.0,104.01,40.5,10434505.0,SEN,492055,35082
Senegal,2004,101255.0,105.05,40.8,10698699.0,SEN,488076,33877
Senegal,2005,98881.0,104.33,41.1,10974066.0,SEN,483797,32870
Senegal,2006,96823.0,103.32,41.3,11263389.0,SEN,481413,32203
Senegal,2007,94763.0,102.54,41.4,11563878.0,SEN,479547,31601
Senegal,2008,93168.0,103.14,41.5,11872933.0,SEN,479674,31082
Senegal,2009,91835.0,104.23,41.6,12195028.0,SEN,482653,30704
Senegal,2010,90265.0,99.54,41.5,12530128.0,SEN,488141,30460
Senegal,2011,88945.0,99.84,41.5,12875878.0,SEN,496727,30388
Senegal,2012,89885.0,98.61,41.4,13231840.0,SEN,513395,31215
Serbia,1990,87767.0,243.67,48.7,7987530.0,SRB,972652,760974
Serbia,1991,87398.0,240.33,48.4,7964455.0,SRB,1000120,776749
Serbia,1992,86697.0,243.18,48.1,7943504.0,SRB,1049470,802929
Serbia,1993,87089.0,248.37,47.8,7957074.0,SRB,1122094,839572
Serbia,1994,86747.0,251.41,47.5,7969952.0,SRB,1201209,878540
Serbia,1995,85738.0,258.4,47.2,7982463.0,SRB,1280918,916210
Serbia,1996,89196.0,267.75,46.9,7993447.0,SRB,1355026,949839
Serbia,1997,90309.0,279.47,46.6,7997524.0,SRB,1410658,973946
Serbia,1998,93157.0,256.59,46.4,7985509.0,SRB,1457282,993269
Serbia,1999,99809.0,252.43,46.2,7959748.0,SRB,1512510,1015397
Serbia,2000,99844.0,252.48,46.1,7935023.0,SRB,1547583,1027753
Serbia,2001,95184.0,244.94,46.0,7917792.0,SRB,1557716,1029259
Serbia,2002,98887.0,239.77,45.9,7904272.0,SRB,1547416,1023008
Serbia,2003,100538.0,240.78,45.9,7887466.0,SRB,1528311,1013403
Serbia,2004,102289.0,239.78,45.9,7863399.0,SRB,1490807,997079
Serbia,2005,104725.0,242.03,46.0,7830944.0,SRB,1448414,979336
Serbia,2006,101664.0,235.04,46.0,7794792.0,SRB,1404787,960506
Serbia,2007,102368.0,227.58,46.1,7758181.0,SRB,1358300,940919
Serbia,2008,102706.0,225.29,46.2,7722801.0,SRB,1316507,921629
Serbia,2009,104470.0,219.28,46.2,7688037.0,SRB,1288560,908570
Serbia,2010,104418.0,208.62,46.2,7653749.0,SRB,1266172,898733
Serbia,2011,103473.0,198.09,46.2,7620925.0,SRB,1247201,891003
Serbia,2012,102937.0,192.32,46.2,7591357.0,SRB,1232601,885420
Seychelles,1990,602.0,110.39,48.4,71073.0,SYC,6659,976
Seychelles,1991,614.0,107.41,48.3,71773.0,SYC,6737,982
Seychelles,1992,612.0,104.93,48.2,72435.0,SYC,6881,995
Seychelles,1993,626.0,101.72,48.1,73057.0,SYC,7066,1013
Seychelles,1994,645.0,98.87,48.0,73863.0,SYC,7271,1035
Seychelles,1995,673.0,94.48,47.9,74753.0,SYC,7454,1056
Seychelles,1996,669.0,91.08,47.8,75570.0,SYC,7555,1073
Seychelles,1997,676.0,86.87,47.7,76554.0,SYC,7582,1081
Seychelles,1998,545.0,83.53,47.7,77683.0,SYC,7587,1086
Seychelles,1999,583.0,80.28,47.7,78848.0,SYC,7643,1098
Seychelles,2000,599.0,76.85,47.7,80073.0,SYC,7760,1118
Seychelles,2001,606.0,75.56,47.7,81278.0,SYC,7950,1146
Seychelles,2002,605.0,76.98,47.8,82448.0,SYC,8203,1182
Seychelles,2003,599.0,78.17,47.9,83613.0,SYC,8518,1224
Seychelles,2004,603.0,76.82,48.0,84733.0,SYC,8846,1261
Seychelles,2005,602.0,78.75,48.1,85907.0,SYC,9130,1287
Seychelles,2006,604.0,79.57,48.2,87110.0,SYC,9370,1301
Seychelles,2007,607.0,77.98,48.2,88339.0,SYC,9565,1305
Seychelles,2008,612.0,78.93,48.2,89660.0,SYC,9742,1307
Seychelles,2009,616.0,79.84,48.1,91046.0,SYC,9882,1306
Seychelles,2010,619.0,76.3,47.9,92424.0,SYC,9960,1304
Seychelles,2011,601.0,73.04,47.7,93842.0,SYC,9997,1306
Seychelles,2012,629.0,73.65,47.3,95319.0,SYC,10008,1311
Sierra Leone,1990,90918.0,123.91,39.1,4325390.0,SLE,334589,65911
Sierra Leone,1991,97471.0,121.92,39.3,4378175.0,SLE,334498,66006
Sierra Leone,1992,93924.0,121.03,39.5,4301575.0,SLE,331801,65656
Sierra Leone,1993,93316.0,119.53,39.6,4295693.0,SLE,327740,65099
Sierra Leone,1994,95450.0,118.22,39.8,4314956.0,SLE,323957,64555
Sierra Leone,1995,96242.0,118.21,40.0,4324151.0,SLE,321662,64220
Sierra Leone,1996,92648.0,118.2,40.2,4347381.0,SLE,320926,64118
Sierra Leone,1997,93262.0,119.41,40.4,4405034.0,SLE,320098,64705
Sierra Leone,1998,97001.0,119.16,40.6,4449981.0,SLE,322211,65453
Sierra Leone,1999,98875.0,119.15,40.9,4475156.0,SLE,327713,66753
Sierra Leone,2000,89931.0,120.21,41.1,4584074.0,SLE,336895,68709
Sierra Leone,2001,91311.0,121.25,41.4,4857106.0,SLE,350321,71405
Sierra Leone,2002,95171.0,123.7,41.7,5140120.0,SLE,367894,74697
Sierra Leone,2003,96252.0,124.51,42.0,5350917.0,SLE,387635,78405
Sierra Leone,2004,96575.0,125.71,42.3,5533329.0,SLE,407125,82054
Sierra Leone,2005,96015.0,127.1,42.5,5683338.0,SLE,424843,85377
Sierra Leone,2006,93801.0,127.89,42.7,5809778.0,SLE,440179,88339
Sierra Leone,2007,91190.0,127.84,42.8,5939169.0,SLE,453268,91074
Sierra Leone,2008,88600.0,126.8,42.9,6090861.0,SLE,464517,93740
Sierra Leone,2009,86298.0,126.42,42.9,6259845.0,SLE,473281,97623
Sierra Leone,2010,84203.0,126.41,42.8,6436699.0,SLE,484129,100501
Sierra Leone,2011,82494.0,125.63,42.7,6612390.0,SLE,495537,103460
Sierra Leone,2012,81047.0,124.56,42.5,6788594.0,SLE,507666,106531
Singapore,1990,14572.0,90.35,38.4,3022218.0,SGP,293455,42266
Singapore,1991,14735.0,85.82,38.1,3120627.0,SGP,297929,42277
Singapore,1992,15187.0,81.97,37.9,3228234.0,SGP,302245,42224
Singapore,1993,15772.0,78.89,37.7,3334134.0,SGP,305824,41971
Singapore,1994,16565.0,77.06,37.5,3438616.0,SGP,308743,41616
Singapore,1995,17416.0,74.91,37.2,3543878.0,SGP,311269,41192
Singapore,1996,17345.0,72.04,37.0,3651905.0,SGP,313917,40858
Singapore,1997,16958.0,67.64,36.8,3760649.0,SGP,314940,41214
Singapore,1998,16469.0,63.68,36.6,3866296.0,SGP,316660,41804
Singapore,1999,16489.0,59.69,36.5,3966485.0,SGP,315606,42937
Singapore,2000,16392.0,55.23,36.3,4053602.0,SGP,314048,44294
Singapore,2001,16956.0,50.9,36.2,4121341.0,SGP,314769,46307
Singapore,2002,17482.0,48.6,36.0,4176799.0,SGP,316071,48313
Singapore,2003,18000.0,47.46,35.9,4226417.0,SGP,318537,50383
Singapore,2004,18057.0,45.9,35.7,4270407.0,SGP,320711,52539
Singapore,2005,17710.0,41.8,35.6,4344645.0,SGP,326739,54396
Singapore,2006,17938.0,39.57,35.4,4486581.0,SGP,333566,56575
Singapore,2007,18534.0,37.69,35.2,4663262.0,SGP,332541,57065
Singapore,2008,19225.0,35.87,35.0,4838404.0,SGP,339231,58752
Singapore,2009,19809.0,33.76,34.7,5010707.0,SGP,349946,61359
Singapore,2010,20528.0,32.53,34.4,5163585.0,SGP,354185,62180
Singapore,2011,21086.0,31.08,34.1,5281351.0,SGP,356704,62389
Singapore,2012,21561.0,30.09,33.7,5381003.0,SGP,359757,62902
Slovakia,1990,54643.0,121.86,46.0,5261310.0,SVK,648521,294164
Slovakia,1991,54628.0,118.55,45.7,5280230.0,SVK,655309,296463
Slovakia,1992,53452.0,114.47,45.3,5301897.0,SVK,664247,299518
Slovakia,1993,52674.0,111.22,45.0,5321863.0,SVK,674029,303167
Slovakia,1994,51355.0,106.27,44.6,5338814.0,SVK,685168,306803
Slovakia,1995,52630.0,106.24,44.3,5349999.0,SVK,696687,310219
Slovakia,1996,51201.0,101.65,43.9,5358288.0,SVK,708065,313445
Slovakia,1997,52129.0,104.27,43.6,5365829.0,SVK,710153,318032
Slovakia,1998,53163.0,103.03,43.4,5371086.0,SVK,712345,321573
Slovakia,1999,52424.0,100.79,43.2,5374617.0,SVK,715494,324658
Slovakia,2000,52743.0,96.73,43.0,5376700.0,SVK,719365,327337
Slovakia,2001,51962.0,96.08,42.9,5376457.0,SVK,723262,329592
Slovakia,2002,51427.0,93.45,42.8,5375206.0,SVK,725985,331960
Slovakia,2003,52179.0,92.42,42.7,5374381.0,SVK,726046,335111
Slovakia,2004,51812.0,90.15,42.7,5374932.0,SVK,713343,343729
Slovakia,2005,53452.0,90.28,42.8,5376251.0,SVK,700568,351600
Slovakia,2006,53227.0,88.32,42.8,5377239.0,SVK,690220,349008
Slovakia,2007,53784.0,88.07,42.9,5378381.0,SVK,680423,345038
Slovakia,2008,53021.0,83.88,42.9,5381641.0,SVK,673570,341020
Slovakia,2009,52846.0,81.66,42.9,5388934.0,SVK,670395,338146
Slovakia,2010,53387.0,77.24,42.9,5396428.0,SVK,675028,339581
Slovakia,2011,51846.0,75.46,42.9,5402686.0,SVK,681974,342021
Slovakia,2012,52415.0,72.22,42.9,5409283.0,SVK,690450,344950
Slovenia,1990,18733.0,117.25,47.7,1986030.0,SVN,244112,176408
Slovenia,1991,19485.0,114.12,47.4,1989799.0,SVN,242321,176443
Slovenia,1992,19386.0,109.08,47.1,1991344.0,SVN,240374,176666
Slovenia,1993,20013.0,105.17,46.7,1991685.0,SVN,237621,176635
Slovenia,1994,19300.0,101.54,46.4,1991454.0,SVN,234491,176254
Slovenia,1995,18880.0,96.95,46.1,1991115.0,SVN,231342,175465
Slovenia,1996,18503.0,94.1,45.8,1990671.0,SVN,228516,174189
Slovenia,1997,18778.0,89.38,45.5,1989831.0,SVN,226896,173155
Slovenia,1998,18881.0,86.5,45.3,1988287.0,SVN,225102,171672
Slovenia,1999,18696.0,82.15,45.1,1986263.0,SVN,222622,169726
Slovenia,2000,18334.0,75.75,45.0,1984339.0,SVN,219400,167572
Slovenia,2001,18192.0,73.47,44.9,1982489.0,SVN,215746,165462
Slovenia,2002,18366.0,68.56,44.8,1983769.0,SVN,211752,163358
Slovenia,2003,19103.0,64.93,44.9,1989413.0,SVN,208154,161520
Slovenia,2004,18229.0,61.98,44.9,1996731.0,SVN,205966,161141
Slovenia,2005,18445.0,57.39,45.0,2004780.0,SVN,205055,160941
Slovenia,2006,17865.0,54.67,45.1,2013577.0,SVN,206469,159445
Slovenia,2007,18268.0,53.81,45.2,2023230.0,SVN,209205,158610
Slovenia,2008,18020.0,51.72,45.3,2034037.0,SVN,214641,160014
Slovenia,2009,18491.0,51.11,45.4,2045578.0,SVN,221709,162563
Slovenia,2010,18364.0,49.45,45.4,2057294.0,SVN,224727,163852
Slovenia,2011,18495.0,47.83,45.4,2065457.0,SVN,226671,164950
Slovenia,2012,19056.0,46.81,45.4,2069365.0,SVN,227773,165707
Solomon Islands,1990,2125.0,294.94,24.8,324184.0,SLB,35092,13182
Solomon Islands,1991,2160.0,294.44,24.6,333960.0,SLB,36371,13661
Solomon Islands,1992,2197.0,293.25,24.3,343929.0,SLB,37699,14146
Solomon Islands,1993,2237.0,291.86,24.1,354097.0,SLB,39099,14652
Solomon Islands,1994,2272.0,290.61,23.9,364510.0,SLB,40585,15165
Solomon Islands,1995,2315.0,288.84,23.7,375198.0,SLB,42154,15689
Solomon Islands,1996,2354.0,287.86,23.6,386084.0,SLB,43780,16212
Solomon Islands,1997,2402.0,287.78,23.4,397059.0,SLB,45153,16668
Solomon Islands,1998,2449.0,287.56,23.3,408151.0,SLB,46637,17175
Solomon Islands,1999,2502.0,286.78,23.2,419242.0,SLB,48117,17749
Solomon Islands,2000,2560.0,291.44,23.2,429986.0,SLB,49523,18325
Solomon Islands,2001,2615.0,297.25,23.2,440403.0,SLB,50818,18903
Solomon Islands,2002,2667.0,299.27,23.3,450773.0,SLB,52011,19468
Solomon Islands,2003,2722.0,300.92,23.4,461226.0,SLB,53157,20060
Solomon Islands,2004,2770.0,301.87,23.5,471796.0,SLB,54221,20641
Solomon Islands,2005,2821.0,302.96,23.7,482496.0,SLB,55186,21176
Solomon Islands,2006,2870.0,305.27,23.9,493438.0,SLB,56076,21691
Solomon Islands,2007,2968.0,303.9,24.3,504624.0,SLB,56641,22087
Solomon Islands,2008,2958.0,295.84,24.6,516010.0,SLB,57343,22495
Solomon Islands,2009,3024.0,301.04,25.0,527844.0,SLB,58497,23040
Solomon Islands,2010,3041.0,299.78,25.4,540402.0,SLB,59840,23653
Solomon Islands,2011,3076.0,305.34,25.9,553727.0,SLB,61317,24320
Solomon Islands,2012,3110.0,306.26,26.3,567771.0,SLB,62857,24986
Somalia,1990,128309.0,172.66,35.7,6999098.0,SOM,338091,46477
Somalia,1991,283787.0,170.19,35.8,6732711.0,SOM,336645,46164
Somalia,1992,251325.0,167.73,35.9,6428147.0,SOM,333768,45659
Somalia,1993,100634.0,164.52,36.0,6620734.0,SOM,330928,45121
Somalia,1994,110873.0,162.34,36.1,6959837.0,SOM,329490,44741
Somalia,1995,113099.0,160.92,36.2,7210931.0,SOM,330678,44730
Somalia,1996,119101.0,159.72,36.3,7472453.0,SOM,335075,45114
Somalia,1997,124434.0,158.7,36.4,7734311.0,SOM,338779,43369
Somalia,1998,126940.0,157.47,36.6,8056861.0,SOM,344456,42343
Somalia,1999,132858.0,155.27,36.8,8384475.0,SOM,351164,41847
Somalia,2000,137220.0,153.2,37.0,8721465.0,SOM,357981,41674
Somalia,2001,142147.0,151.09,37.2,9070751.0,SOM,364692,41698
Somalia,2002,147540.0,150.86,37.4,9411108.0,SOM,371624,41888
Somalia,2003,153095.0,150.84,37.7,9758285.0,SOM,378725,42224
Somalia,2004,158849.0,151.06,37.9,10117359.0,SOM,385965,42648
Somalia,2005,163301.0,150.77,38.1,10467294.0,SOM,393748,43127
Somalia,2006,168437.0,149.7,38.3,10784978.0,SOM,401973,43656
Somalia,2007,172765.0,150.49,38.5,11118092.0,SOM,410498,44265
Somalia,2008,173583.0,151.17,38.6,11444870.0,SOM,419370,44923
Somalia,2009,171930.0,151.32,38.6,11730035.0,SOM,429090,45701
Somalia,2010,185415.0,151.1,38.5,12026650.0,SOM,439938,46604
Somalia,2011,183961.0,150.77,38.3,12216842.0,SOM,451928,47668
Somalia,2012,169183.0,150.17,38.1,12440332.0,SOM,464756,48838
South Africa,1990,319227.0,83.55,34.8,39877570.0,ZAF,4088953,1029127
South Africa,1991,327908.0,83.91,35.1,40910964.0,ZAF,4215784,1062800
South Africa,1992,332033.0,89.65,35.5,41760756.0,ZAF,4364946,1099461
